,name,pop,lat,lon,
529,Metz-Campagne,211863,49.2554222,6.1409355,
530,Metz-Ville,123776,49.1095423,6.1768042834,
531,Sarrebourg,62098,48.7356751,7.0533301,
532,Sarreguemines,99980,49.1094836,7.0708865,
533,Thionville-Est,127541,49.3591614,6.1529769,
534,Thionville-Ouest,119045,49.2997572,6.152212,fra
535,Huy,100020,50.5215385,5.2357453,bel
536,Liège,585678,50.6451381,5.5734203,
537,Verviers,265546,50.5932274,5.8638544,
538,Waremme,68198,50.6976875,5.2546191,
