,lt_x,lt_y,rb_x,rb_y,target
426,22660060.9008,21359196.048,24293431.7051,21147404.2638,0.0296125272834
427,22705060.9008,21494196.048,24338431.7051,21282404.2638,0.02950158912
428,22698225.57,21296691.2582,24345267.0359,21299909.0536,0.0294809549032
429,22480720.2298,20800965.6297,24652772.3761,21705634.6821,0.0294697573502
430,22816702.7719,21083603.2303,24406789.834,21512997.0815,0.0294562678949
431,22788225.57,21251691.2582,24435267.0359,21254909.0536,0.0294341504572
432,22340969.8301,20946590.2622,24612522.7758,21560010.0496,0.0294278746841
433,22485056.886,21336888.0249,24468435.7199,21079712.2869,0.0294143100982
434,22445652.8807,21097462.7861,24777839.7252,21409137.5257,0.0293714717066
435,22646336.301,21082596.7463,24577156.3049,21604003.5655,0.0292004439199
436,22750060.9008,21314196.048,24383431.7051,21102404.2638,0.0291799372942
437,22688624.1408,20868815.8086,24534868.4651,21637784.5032,0.0291131503359
438,22598624.1408,20868815.8086,24444868.4651,21637784.5032,0.0288813638132
439,22716528.0517,20981665.9875,24236964.5542,21614934.3243,0.0288789826231
440,22475969.8301,21081590.2622,24747522.7758,21695010.0496,0.0288574215453
441,22570720.2298,20755965.6297,24742772.3761,21660634.6821,0.0288341098242
442,22390720.2298,20845965.6297,24562772.3761,21750634.6821,0.0286021050032
443,22653225.57,21341691.2582,24300267.0359,21344909.0536,0.0284304057388
444,22045236.8882,20854577.2941,24998255.7177,21652023.0177,0.0284303767414
445,22170603.3591,20990583.7782,24782889.2468,21696016.5336,0.0283570824026
446,22480720.2298,20845965.6297,24652772.3761,21750634.6821,0.0282900302329
447,22643624.1408,20868815.8086,24489868.4651,21637784.5032,0.0282636352996
448,22385969.8301,20946590.2622,24657522.7758,21560010.0496,0.0282334294602
449,22601336.301,20947596.7463,24532156.3049,21469003.5655,0.0279593427805
450,22400652.8807,21187462.7861,24732839.7252,21499137.5257,0.0279295900401
451,22761528.0517,21071665.9875,24281964.5542,21704934.3243,0.0279049582655
452,22270738.8674,21074087.1806,24952753.7385,21432513.1312,0.0278790715296
453,22260603.3591,21035583.7782,24872889.2468,21741016.5336,0.0278550961898
454,22698225.57,21341691.2582,24345267.0359,21344909.0536,0.0278541221919
455,22601336.301,21037596.7463,24532156.3049,21559003.5655,0.0278124360926
456,22400652.8807,21142462.7861,24732839.7252,21454137.5257,0.027801908161
457,22716528.0517,21071665.9875,24236964.5542,21704934.3243,0.0277992963262
458,22691336.301,21082596.7463,24622156.3049,21604003.5655,0.0277863537533
459,22795480.9074,21144213.997,24428011.6985,21362386.3148,0.0277806211162
460,22520969.8301,20991590.2622,24792522.7758,21605010.0496,0.0277798266398
461,22705060.9008,21359196.048,24338431.7051,21147404.2638,0.0277226874756
462,22733624.1408,20913815.8086,24579868.4651,21682784.5032,0.0276866175747
463,22688624.1408,20913815.8086,24534868.4651,21682784.5032,0.0276752158023
464,22340969.8301,21036590.2622,24612522.7758,21650010.0496,0.0275865746407
465,22520969.8301,20946590.2622,24792522.7758,21560010.0496,0.0275487149678
466,22643624.1408,21003815.8086,24489868.4651,21772784.5032,0.0275291041346
467,22646336.301,20947596.7463,24577156.3049,21469003.5655,0.0275215199011
468,22355652.8807,21187462.7861,24687839.7252,21499137.5257,0.0275012348783
469,22135236.8882,20809577.2941,25088255.7177,21607023.0177,0.0273602080424
470,22660480.9074,21099213.997,24293011.6985,21317386.3148,0.0273525870341
471,22199912.4078,20665265.2718,25023580.1981,21841335.04,0.0272686312116
472,22795060.9008,21314196.048,24428431.7051,21102404.2638,0.0272597565212
473,22660480.9074,21144213.997,24293011.6985,21362386.3148,0.0272067240747
474,22520969.8301,21036590.2622,24792522.7758,21650010.0496,0.0272023038085
475,22045236.8882,20899577.2941,24998255.7177,21697023.0177,0.0271053575342
476,22698225.57,21206691.2582,24345267.0359,21209909.0536,0.0270681688807
477,22490652.8807,21097462.7861,24822839.7252,21409137.5257,0.0270291085447
478,22045236.8882,20809577.2941,24998255.7177,21607023.0177,0.0269356256214
479,22840060.9008,21314196.048,24473431.7051,21102404.2638,0.0268455493907
480,22445652.8807,21142462.7861,24777839.7252,21454137.5257,0.0268029027665
481,22646336.301,21037596.7463,24577156.3049,21559003.5655,0.0267662375328
482,22385969.8301,20991590.2622,24657522.7758,21605010.0496,0.0267453693104
483,22260603.3591,20990583.7782,24872889.2468,21696016.5336,0.0265935891049
484,22511336.301,21082596.7463,24442156.3049,21604003.5655,0.0265034897649
485,22556336.301,21082596.7463,24487156.3049,21604003.5655,0.0264693435128
486,22833225.57,21386691.2582,24480267.0359,21389909.0536,0.0263059884478
487,22525720.2298,20800965.6297,24697772.3761,21705634.6821,0.0261984868248
488,22090236.8882,20809577.2941,25043255.7177,21607023.0177,0.0261775402364
489,22170603.3591,20945583.7782,24782889.2468,21651016.5336,0.0260907518549
490,22520969.8301,21081590.2622,24792522.7758,21695010.0496,0.0260557579064
491,22743225.57,21386691.2582,24390267.0359,21389909.0536,0.0260016361718
492,22475969.8301,20901590.2622,24747522.7758,21515010.0496,0.025990200022
493,22355652.8807,21097462.7861,24687839.7252,21409137.5257,0.025901284181
494,22556336.301,21127596.7463,24487156.3049,21649003.5655,0.0258736029422
495,22653225.57,21206691.2582,24300267.0359,21209909.0536,0.0258341841474
496,22400652.8807,21097462.7861,24732839.7252,21409137.5257,0.0258233343748
497,22601336.301,21127596.7463,24532156.3049,21649003.5655,0.0255564818785
498,22743225.57,21206691.2582,24390267.0359,21209909.0536,0.0253696339599
