,name,pop,lat,lon,
227,"Hăixī Mĕnggŭzú Zàngzú Zìzhìzhōu, Qīnghăi Shĕng",489338,37.3451246,97.3113995,
228,"Huángnán Zàngzú Zìzhìzhōu, Qīnghăi Shĕng",256716,35.0631602,101.6514933,
229,"Xīníng Shì, Qīnghăi Shĕng",2208708,36.824463,101.440811,
230,"Yùshù Zàngzú Zìzhìzhōu, Qīnghăi Shĕng",378439,34.3980247,94.1902137,
231,"Ānkāng Shì, Shănxī Shĕng",2629906,32.7330178,108.9903977,
232,"Băojī Shì, Shănxī Shĕng",3716737,34.3645811,107.2332184,
233,"Hànzhōng Shì, Shănxī Shĕng",3416196,33.082084,107.0308676,
234,"Shāngluò Shì, Shănxī Shĕng",2341742,33.8678555,109.9353876,
235,"Tóngchuān Shì, Shănxī Shĕng",834437,34.9034852,108.9461781,
236,"Wèinán Shì, Shănxī Shĕng",5286077,34.5037437,109.4572848,
237,"Xī'ān Shì, Shănxī Shĕng",8467838,34.342971,108.9352744,
238,"Xiányáng Shì, Shănxī Shĕng",5096001,34.87508845,108.282142029,
239,"Yán'ān Shì, Shănxī Shĕng",2187009,36.59631,109.4850203,
240,"Yúlín Shì, Shănxī Shĕng",3351436,38.2951481,109.7475767,
241,"Bīnzhōu Shì, Shāndōng Shĕng",3748474,37.3825083,118.0163414,
242,"Dézhōu Shì, Shāndōng Shĕng",5568235,37.4486676,116.305416,
243,"Dōngyíng Shì, Shāndōng Shĕng",2035338,37.4320418,118.6543828,
244,"Hézé Shì, Shāndōng Shĕng",8287693,35.2477266,115.4464761,
245,"Jìnán Shì, Shāndōng Shĕng",6813984,36.78552165,117.265487281,
246,"Jìníng Shì, Shāndōng Shĕng",8081905,35.4125047,116.5849266,
247,"Láiwú Shì, Shāndōng Shĕng",1298529,36.2140516,117.6698833,
248,"Liáochéng Shì, Shāndōng Shĕng",5789863,36.4441808,115.9642007,
249,"Línyí Shì, Shāndōng Shĕng",10039440,35.1040224,118.3507128,
250,"Qīngdăo Shì, Shāndōng Shĕng",8715087,36.0895093,120.3497193,
251,"Rìzhào Shì, Shāndōng Shĕng",2801013,35.3979052,119.5290707,
252,"Tài'ān Shì, Shāndōng Shĕng",5494207,36.2002968,117.0809316,
253,"Wéifāng Shì, Shāndōng Shĕng",9086241,36.7084113,119.1044787,
254,"Wēihăi Shì, Shāndōng Shĕng",2804771,37.5122216,122.1152445,
255,"Yāntái Shì, Shāndōng Shĕng",6968202,37.5340488,121.389463,
256,"Zăozhuāng Shì, Shāndōng Shĕng",3729140,34.8113359,117.3178371,
257,"Zībó Shì, Shāndōng Shĕng",4530597,36.8047833,118.0444472,
258,"Shànghăi Shì, Shànghăi Shì",23019196,31.2253441,121.4888922,
259,"Chángzhì Shì, Shānxī Shĕng",3334565,36.1829336,113.0985394,
260,"Dàtóng Shì, Shānxī Shĕng",3318054,40.0899001,113.2884836,
261,"Jìnchéng Shì, Shānxī Shĕng",2279146,35.493783,112.8519862,
262,"Jìnzhōng Shì, Shānxī Shĕng",3249425,37.6731633,112.7439068,
263,"Línfén Shì, Shānxī Shĕng",4316610,36.0941478,111.5150764,
264,"Lǚliáng Shì, Shānxī Shĕng",3727068,37.5200946,111.1444891,
265,"Shuòzhōu Shì, Shānxī Shĕng",1714857,39.3183091,112.43007,
266,"Tàiyuán Shì, Shānxī Shĕng",4201592,37.934582,112.159186919,
267,"Xīnzhōu Shì, Shānxī Shĕng",3067503,38.8914285,112.389980708,
268,"Yángquán Shì, Shānxī Shĕng",1368502,38.09102165,113.529499099,
269,"Yùnchéng Shì, Shānxī Shĕng",5134779,35.0211881,110.9950171,
270,"Ābà Zàngzú Qiāngzú Zìzhìzhōu, Sìchuān Shĕng",898708,32.41875,102.6366383,
271,"Bāzhōng Shì, Sìchuān Shĕng",3283148,31.8587495,106.7526106,
272,"Chéngdū Shì, Sìchuān Shĕng",14047625,30.7653701,103.893273892,
273,"Dázhōu Shì, Sìchuān Shĕng",5468097,31.1980411,107.5080612,
274,"Déyáng Shì, Sìchuān Shĕng",3615758,31.1244028,104.39013,
275,"Gānzī Zàngzú Zìzhìzhōu, Sìchuān Shĕng",1091872,31.6345185,99.9841986,
276,"Guăng'ān Shì, Sìchuān Shĕng",3205476,30.4591677,106.6331958,
277,"Guăngyuán Shì, Sìchuān Shĕng",2484122,32.441842,105.8323505,
278,"Lèshān Shì, Sìchuān Shĕng",3235759,29.5608755,103.7619922,
279,"Liángshān Yízú Zìzhìzhōu, Sìchuān Shĕng",4532809,27.67656275,102.086621056,
280,"Lúzhōu Shì, Sìchuān Shĕng",4218427,28.8871236,105.4463439,
281,"Méishān Shì, Sìchuān Shĕng",2950545,30.0474046,103.8284264,
282,"Miányáng Shì, Sìchuān Shĕng",4613871,31.458932,104.750108,
283,"Nánchōng Shì, Sìchuān Shĕng",6278614,31.1549224,106.32517922,
284,"Nèijiāng Shì, Sìchuān Shĕng",3702847,29.5892089,105.0581721,
285,"Pānzhīhuā Shì, Sìchuān Shĕng",1214121,26.5860102,101.7179276,
286,"Suìníng Shì, Sìchuān Shĕng",3252619,30.6728603,105.477591178,
287,"Yă'ān Shì, Sìchuān Shĕng",1507258,29.8934007,102.680181506,
288,"Yíbīn Shì, Sìchuān Shĕng",4471896,28.55938395,104.77726347,
289,"Zìgòng Shì, Sìchuān Shĕng",2678899,29.3514931,104.7655903,
290,"Zīyáng Shì, Sìchuān Shĕng",3665057,30.1235983,104.6481144,
291,"Tiānjīn Shì, Tiānjīn Shì",12938693,39.12206185,117.175778528,
292,"Ākèsū Dìqū, Xīnjiāng Wéiwú'ĕr Zìzhìqū",2370809,41.0690479,81.4367621162,
293,"Ālètài Dìqū, Xīnjiāng Wéiwú'ĕr Zìzhìqū",603283,47.0698193,86.0617069,
294,"Bāyīnguōléng Mĕnggŭ Zìzhìzhōu, Xīnjiāng Wéiwú'ĕr Zìzhìqū",1278486,41.7274618,86.0435415,
295,"Bó'ĕrtălā Mĕnggŭ Zìzhìzhōu, Xīnjiāng Wéiwú'ĕr Zìzhìqū",443680,44.7163384,82.2453087,
296,"Chāngjí Huízú Zìzhìzhōu, Xīnjiāng Wéiwú'ĕr Zìzhìqū",1428587,44.029646,87.2372801,
297,"Hāmì Dìqū, Xīnjiāng Wéiwú'ĕr Zìzhìqū",572400,42.81498875,93.519961554,
298,"Hétián Dìqū, Xīnjiāng Wéiwú'ĕr Zìzhìqū",2014362,35.6405802,79.516941,
299,"Kāshí Dìqū, Xīnjiāng Wéiwú'ĕr Zìzhìqū",3979321,37.074756,76.89657,
300,"Kèlāmăyī Shì, Xīnjiāng Wéiwú'ĕr Zìzhìqū",391008,45.577317,84.8456938,
301,"Kèzīlèsū Kē'ĕrkèzī Zìzhìzhōu, Xīnjiāng Wéiwú'ĕr Zìzhìqū",525570,39.717548,76.125639,
302,"Tăchéng Dìqū, Xīnjiāng Wéiwú'ĕr Zìzhìqū",1219369,45.283546,83.59070432,
303,"Tŭlŭfān Dìqū, Xīnjiāng Wéiwú'ĕr Zìzhìqū",622903,42.692094,89.2536879,
304,"Wūlŭmùqí Shì, Xīnjiāng Wéiwú'ĕr Zìzhìqū",3112559,43.8216272,87.4226692,
305,"Yīlí Hāsàkè Zìzhìzhōu, Xīnjiāng Wéiwú'ĕr Zìzhìqū",2482592,43.5576418,82.7895502464,
306,"Zìzhìqū Zhíxiáxiàn Jíxíngzhèng Qūhuà, Xīnjiāng Wéiwú'ĕr Zìzhìqū",770886,10,10,quad
