Name,Status,"Population
Census
1990-04-01","Population
Census
2000-04-01","Population
Census
2010-04-01","Population
Estimate
2014-07-01"
Wilkin,County,7516,7135,6576,6495
Winona,County,47828,49996,51461,51097
Wright,County,68710,90022,124700,129918
Yellow Medicine,County,11684,11235,10438,10109
Mississippi,Federal State,2575475,2844754,2968103,2994079
Adams,County,35356,34339,32297,31737
Alcorn,County,31722,34519,37057,37380
Amite,County,13328,13565,13128,12629
Attala,County,18481,19654,19564,19163
Benton,County,8046,8031,8730,8296
Bolivar,County,41875,40619,34147,33768
Calhoun,County,14908,15060,14962,14745
Carroll,County,9237,10751,10597,10254
Chickasaw,County,18085,19447,17392,17313
Choctaw,County,9071,9759,8548,8294
Claiborne,County,11370,11837,9598,9080
Clarke,County,17313,17796,16732,16299
Clay,County,21120,21984,20634,20225
Coahoma,County,31665,30617,26151,24807
Copiah,County,27592,28763,29449,28797
Covington,County,16527,19418,19571,19442
DeSoto,County,67910,107252,161264,170913
Forrest,County,68314,71934,74932,76330
Franklin,County,8377,8419,8118,7833
George,County,16673,19224,22579,23303
Greene,County,10220,13287,14395,14326
Grenada,County,21555,23273,21906,21666
Hancock,County,31760,42945,44014,45949
Harrison,County,165365,189577,187105,199058
Hinds,County,254441,250752,245365,243729
Holmes,County,21604,21608,19478,18459
Humphreys,County,12134,11191,9375,8741
Issaquena,County,1909,2274,1406,1397
Itawamba,County,20017,22774,23401,23527
Jackson,County,115243,131439,139668,141137
Jasper,County,17114,18148,17062,16601
Jefferson,County,8653,9723,7732,7599
Jefferson Davis,County,14051,13954,12480,11822
Jones,County,62031,64955,67761,68290
Kemper,County,10356,10447,10461,10163
Lafayette,County,31826,38687,47359,52930
Lamar,County,30424,39877,55675,60099
Lauderdale,County,75555,78168,80261,79739
Lawrence,County,12458,13201,12929,12502
Leake,County,18436,20930,23803,23193
Lee,County,65579,75664,82910,85246
Leflore,County,37341,37951,32317,31422
Lincoln,County,30278,33191,34869,34775
Lowndes,County,59308,61596,59779,59730
Madison,County,53794,74711,95203,101688
Marion,County,25544,25626,27081,25868
Marshall,County,30361,34947,37139,36234
Monroe,County,36582,37996,36989,36003
Montgomery,County,12387,12191,10925,10400
Neshoba,County,24800,28675,29673,29465
Newton,County,20291,21834,21720,21832
Noxubee,County,12604,12545,11545,11115
Oktibbeha,County,38375,42920,47671,49414
Panola,County,29996,34283,34699,34444
Pearl River,County,38714,48518,55747,55224
Perry,County,10865,12111,12250,12227
Pike,County,36882,38957,40407,40058
Pontotoc,County,22237,26811,29957,30950
Prentiss,County,23278,25582,25276,25428
Quitman,County,10490,10121,8223,7678
Rankin,County,87161,115403,142061,148070
Scott,County,24137,28455,28264,28461
Sharkey,County,7066,6576,4916,4647
Simpson,County,23953,27634,27502,27463
Smith,County,14798,16163,16489,16188
Stone,County,10750,13592,17786,17875
Sunflower,County,35129,34382,29450,27496
Tallahatchie,County,15210,14896,15378,14761
Tate,County,21432,25386,28882,28204
Tippah,County,19523,20890,22232,22039
Tishomingo,County,17683,19155,19596,19420
Tunica,County,8164,9240,10778,10598
Union,County,22085,25344,27134,28097
Walthall,County,14352,15161,15443,14859
Warren,County,47880,49668,48773,47983
Washington,County,67935,63035,51135,48958
Wayne,County,19517,21372,20747,20490
Webster,County,10222,10284,10252,9972
Wilkinson,County,9678,10337,9878,9191
Winston,County,19433,20157,19198,18478
Yalobusha,County,12033,13052,12678,12276
Yazoo,County,25506,28144,28065,27817
Missouri,Federal State,5116901,5596564,5988923,6063589
Adair,County,24577,24968,25607,25602
Andrew,County,14632,16489,17291,17379
Atchison,County,7457,6424,5685,5382
Audrain,County,23599,25857,25529,25887
Barry,County,27547,33980,35597,35662
Barton,County,11312,12543,12402,12057
Bates,County,15025,16648,17049,16584
Benton,County,13859,17141,19056,18806
Bollinger,County,10619,12012,12363,12394
Boone,County,112379,135477,162642,172717
Buchanan,County,83083,86013,89201,89486
Butler,County,38765,40864,42794,42972
Caldwell,County,8380,8964,9424,9034
Callaway,County,32809,40762,44332,44750
Camden,County,27495,36807,44002,44021
Cape Girardeau,County,61633,68691,75674,78043
Carroll,County,10748,10289,9295,9043
Carter,County,5515,5940,6265,6258
Cass,County,63808,82123,99478,100889
Cedar,County,12093,13713,13982,13952
Chariton,County,9202,8436,7827,7694
Christian,County,32644,54303,77422,82101
Clark,County,7547,7416,7139,6917
Clay,County,153411,183941,221939,233682
Clinton,County,16595,19002,20743,20299
Cole,County,63579,71423,75983,76557
Cooper,County,14835,16668,17601,17585
Crawford,County,19173,22785,24696,24650
Dade,County,7449,7920,7883,7628
Dallas,County,12646,15725,16777,16389
Daviess,County,7865,8012,8433,8297
DeKalb,County,9967,13090,12892,12692
Dent,County,13702,14926,15657,15655
Douglas,County,11876,13082,13684,13546
Dunklin,County,33112,33184,31953,31344
Franklin,County,80603,93820,101491,102084
Gasconade,County,14006,15350,15221,14866
Gentry,County,6854,6867,6738,6826
Greene,County,207949,240460,275174,285865
Grundy,County,10536,10420,10261,10197
Harrison,County,8469,8856,8957,8639
Henry,County,20044,22005,22272,22028
Hickory,County,7335,8922,9627,9219
Holt,County,6034,5354,4912,4516
Howard,County,9631,10208,10148,10159
Howell,County,31447,37273,40400,40173
Iron,County,10726,10676,10631,10267
Jackson,County,633234,654941,674158,683191
Jasper,County,90465,104704,117404,117543
Jefferson,County,171380,198362,218728,222716
Johnson,County,42514,48270,52595,54362
Knox,County,4482,4360,4131,4000
Laclede,County,27158,32532,35571,35439
Lafayette,County,31107,32939,33381,32688
Lawrence,County,30236,35216,38634,38023
Lewis,County,10233,10487,10211,10138
Lincoln,County,28892,38916,52565,54249
Linn,County,13885,13754,12761,12311
Livingston,County,14592,14562,15195,15053
Macon,County,15345,15760,15566,15479
Madison,County,11127,11851,12225,12368
Maries,County,7976,8924,9178,9013
Marion,County,27682,28267,28781,28920
McDonald,County,16938,21684,23083,22800
Mercer,County,3723,3756,3785,3719
Miller,County,20700,23562,24748,25141
Mississippi,County,14442,13430,14358,14232
Moniteau,County,12298,14829,15607,15856
Monroe,County,9104,9320,8840,8707
Montgomery,County,11355,12140,12236,11841
Morgan,County,15574,19239,20565,20240
New Madrid,County,20928,19691,18960,18272
Newton,County,44445,52596,58112,58598
Nodaway,County,21709,21913,23370,23081
Oregon,County,9470,10332,10881,10911
Osage,County,12018,13019,13885,13703
Ozark,County,8598,9536,9723,9492
Pemiscot,County,21921,20079,18296,17650
Perry,County,16648,18120,18971,19202
Pettis,County,35437,39418,42201,42225
Phelps,County,35248,39826,45154,44847
Pike,County,15969,18347,18516,18541
Platte,County,57867,73826,89322,94788
Polk,County,21826,26922,31137,31054
Pulaski,County,41307,41170,52274,53436
Putnam,County,5079,5216,4979,4829
Ralls,County,8476,9632,10167,10255
Randolph,County,24370,24663,25414,25072
Ray,County,21968,23374,23494,22949
Reynolds,County,6661,6687,6694,6565
Ripley,County,12303,13505,14100,13969
Saline,County,23523,23764,23370,23347
Schuyler,County,4236,4173,4431,4370
Scotland,County,4822,4983,4843,4863
Scott,County,39376,40437,39187,38903
Shannon,County,7613,8319,8441,8329
Shelby,County,6942,6808,6373,6108
St. Charles,County,212751,283939,360485,379493
St. Clair,County,8457,9652,9805,9457
Ste. Genevieve,County,16037,17819,18145,17914
St. Francois,County,48904,55643,65364,65960
St. Louis,County,993508,1016202,998883,1001876
St. Louis,City,396685,348192,319365,317419
Stoddard,County,28895,29720,29968,29867
Stone,County,19078,28505,32202,31104
Sullivan,County,6326,7228,6714,6411
Taney,County,25561,39776,51675,54230
Texas,County,21476,22996,26008,25642
Vernon,County,19041,20449,21159,21001
Warren,County,19534,24536,32513,33253
Washington,County,20380,23318,25196,25077
Wayne,County,11543,13237,13523,13452
Webster,County,23753,31041,36202,36888
Worth,County,2440,2384,2171,2073
Wright,County,16758,17937,18815,18291
Montana,Federal State,799065,902200,989417,1023579
Beaverhead,County,8424,9192,9246,9345
Big Horn,County,11337,12676,12865,13282
Blaine,County,6728,7009,6491,6619
Broadwater,County,3318,4380,5615,5667
Carbon,County,8080,9545,10075,10399
Carter,County,1503,1358,1160,1169
Cascade,County,77691,80356,81327,82344
Chouteau,County,5452,5962,5813,5894
Custer,County,11697,11694,11699,12092
Daniels,County,2266,2017,1751,1793
Dawson,County,9505,9059,8963,9518
Deer Lodge,County,10356,9416,9294,9150
Fallon,County,3103,2835,2890,3108
Fergus,County,12083,11905,11586,11442
Flathead,County,59218,74507,90928,94924
Gallatin,County,50484,67837,89510,97308
Garfield,County,1589,1279,1209,1309
Glacier,County,12121,13240,13399,13696
Golden Valley,County,912,1040,884,852
Granite,County,2548,2841,3079,3209
Hill,County,17654,16671,16096,16596
Jefferson,County,7939,10034,11406,11558
Judith Basin,County,2282,2326,2072,1991
Lake,County,21041,26482,28746,29099
Lewis and Clark,County,47495,55716,63395,65856
Liberty,County,2295,2158,2339,2359
Lincoln,County,17481,18820,19687,19125
Madison,County,5989,6848,7691,7820
McCone,County,2276,1971,1734,1694
Meagher,County,1819,1928,1891,1853
Mineral,County,3315,3871,4223,4257
Missoula,County,78687,95803,109299,112684
Musselshell,County,4106,4492,4538,4589
Park,County,14515,15694,15636,15880
Petroleum,County,519,493,494,485
Phillips,County,5163,4601,4253,4192
Pondera,County,6433,6425,6153,6219
Powder River,County,2090,1858,1743,1783
Powell,County,6620,7185,7027,6909
Prairie,County,1383,1199,1179,1148
Ravalli,County,25010,36093,40212,41030
Richland,County,10716,9666,9746,11576
Roosevelt,County,10999,10632,10425,11332
Rosebud,County,10505,9389,9235,9326
Sanders,County,8669,10238,11413,11364
Sheridan,County,4732,4105,3384,3696
Silver Bow,County,33941,34625,34204,34680
Stillwater,County,6536,8221,9117,9290
Sweet Grass,County,3154,3601,3651,3665
Teton,County,6271,6449,6073,6064
Toole,County,5046,5255,5324,5150
Treasure,County,874,857,718,692
Valley,County,8239,7673,7369,7640
Wheatland,County,2246,2259,2168,2102
Wibaux,County,1191,1067,1017,1121
Yellowstone,County,113419,129347,147975,155634
Nebraska,Federal State,1578417,1711230,1826341,1881503
Adams,County,29625,31150,31364,31457
Antelope,County,7965,7447,6685,6398
Arthur,County,462,444,460,453
Banner,County,852,815,690,764
Blaine,County,675,583,478,504
Boone,County,6667,6259,5505,5353
Box Butte,County,13130,12159,11308,11340
Boyd,County,2835,2443,2099,2033
Brown,County,3657,3525,3143,2941
Buffalo,County,37447,42232,46102,48224
Burt,County,7868,7791,6858,6573
Butler,County,8601,8857,8395,8249
Cass,County,21318,24319,25241,25524
Cedar,County,10131,9626,8852,8610
Chase,County,4381,4068,3966,3978
Cherry,County,6307,6149,5713,5762
Cheyenne,County,9494,9833,9998,10148
Clay,County,7123,7036,6542,6315
Colfax,County,9139,10434,10515,10504
Cuming,County,10117,10203,9139,9027
Custer,County,12270,11794,10943,10728
Dakota,County,16742,20265,21006,20850
Dawes,County,9021,9060,9182,9042
Dawson,County,19940,24370,24326,24096
Deuel,County,2237,2089,1941,1940
Dixon,County,6143,6277,6000,5782
Dodge,County,34500,36150,36691,36744
Douglas,County,416444,463567,517110,543244
Dundy,County,2582,2292,2008,1886
Fillmore,County,7103,6634,5890,5661
Franklin,County,3938,3569,3225,3076
Frontier,County,3101,3089,2756,2705
Furnas,County,5553,5324,4959,4888
Gage,County,22794,22992,22311,21663
Garden,County,2460,2294,2057,1911
Garfield,County,2141,1902,2049,2003
Gosper,County,1928,2143,2044,1970
Grant,County,769,735,614,619
Greeley,County,3006,2714,2538,2482
Hall,County,48925,53577,58607,61492
Hamilton,County,8862,9408,9114,9135
Harlan,County,3810,3783,3423,3492
Hayes,County,1222,1068,967,933
Hitchcock,County,3750,3110,2908,2901
Holt,County,12599,11544,10435,10403
Hooker,County,793,783,736,728
Howard,County,6057,6561,6274,6362
Jefferson,County,8759,8340,7547,7335
Johnson,County,4673,4488,5217,5185
Kearney,County,6629,6887,6489,6644
Keith,County,8584,8868,8368,8121
Keya Paha,County,1029,985,824,810
Kimball,County,4108,4085,3821,3713
Knox,County,9564,9370,8701,8482
Lancaster,County,213641,250307,285407,301795
Lincoln,County,32508,34630,36288,35815
Logan,County,878,774,763,750
Loup,County,683,712,628,588
Madison,County,32655,35254,34876,35174
McPherson,County,546,533,539,498
Merrick,County,8062,8189,7855,7766
Morrill,County,5423,5443,5042,4862
Nance,County,4275,4042,3735,3570
Nemaha,County,7980,7580,7248,7175
Nuckolls,County,5786,5056,4500,4369
Otoe,County,14252,15402,15740,15797
Pawnee,County,3317,3089,2773,2702
Perkins,County,3367,3199,2970,2891
Phelps,County,9715,9746,9188,9187
Pierce,County,7827,7843,7266,7202
Platte,County,29820,31574,32237,32666
Polk,County,5655,5629,5406,5271
Red Willow,County,11705,11456,11055,10867
Richardson,County,9937,9531,8363,8128
Rock,County,2019,1754,1528,1443
Saline,County,12715,13858,14200,14252
Sarpy,County,102583,122633,158840,172193
Saunders,County,18285,19827,20780,20919
Scotts Bluff,County,36025,36952,36970,36465
Seward,County,15450,16491,16750,17150
Sheridan,County,6750,6186,5469,5259
Sherman,County,3718,3312,3152,3074
Sioux,County,1549,1475,1311,1303
Stanton,County,6244,6453,6129,6069
Thayer,County,6635,6042,5228,5230
Thomas,County,851,728,647,687
Thurston,County,6936,7167,6940,6969
Valley,County,5169,4651,4260,4204
Washington,County,16607,18787,20234,20258
Wayne,County,9364,9890,9595,9431
Webster,County,4279,4055,3812,3658
Wheeler,County,948,888,818,766
York,County,14428,14602,13665,13917
Nevada,Federal State,1201675,1998250,2700692,2839099
Carson City,City,40443,52477,55274,54522
Churchill,County,17938,23984,24877,23989
Clark,County,741368,1375741,1951269,2069681
Douglas,County,27637,41245,46997,47536
Elko,County,33463,45287,48942,52766
Esmeralda,County,1344,971,784,822
Eureka,County,1547,1651,1987,2018
Humboldt,County,12844,16081,16525,17279
Lander,County,6266,5790,5775,6009
Lincoln,County,3775,4165,5345,5184
Lyon,County,20001,34503,51980,51789
Mineral,County,6475,5070,4772,4500
Nye,County,17781,32522,43945,42282
Pershing,County,4336,6711,6753,6698
Storey,County,2526,3408,4010,3912
Washoe,County,254667,339473,421427,440078
White Pine,County,9264,9171,10030,10034
New Hampshire,Federal State,1109252,1235807,1316466,1326813
Belknap,County,49216,56268,60092,60305
Carroll,County,35410,43697,47820,47399
Cheshire,County,70121,73811,77117,76115
Coos (Coös),County,34828,33089,33052,31653
Grafton,County,74929,81764,89114,89658
Hillsborough,County,335838,380856,400721,405184
Merrimack,County,120240,136264,146442,147171
Rockingham,County,245845,277388,295220,300621
Strafford,County,104233,112235,123146,125604
Sullivan,County,38592,40435,43742,43103
New Jersey,Federal State,7747750,8414764,8791936,8938175
Atlantic,County,224327,253210,274549,275209
Bergen,County,825380,884179,905117,933572
Burlington,County,395066,423329,448728,449722
Camden,County,502824,507075,513678,511038
Cape May,County,95089,102323,97265,95344
Cumberland,County,138053,146454,156898,157389
Essex,County,777964,792235,783987,795723
Gloucester,County,230082,255946,288288,290951
Hudson,County,553099,609041,634277,669115
Hunterdon,County,107852,122110,127351,126067
Mercer,County,325759,350773,367508,371537
Middlesex,County,671712,750275,809860,836297
Monmouth,County,553192,615253,630378,629279
Morris,County,421330,470277,492279,499727
Ocean,County,433203,510950,576565,586301
Passaic,County,470872,490285,501624,508856
Salem,County,65294,64272,66083,64715
Somerset,County,240222,297544,323441,332568
Sussex,County,130936,144343,148869,144909
Union,County,493819,522507,536499,552939
Warren,County,91675,102383,108692,106917
New Mexico,Federal State,1515069,1819017,2059192,2085572
Bernalillo,County,480577,556120,662555,675551
Catron,County,2563,3538,3725,3556
Chaves,County,57849,61373,65645,65878
Cibola,County,23794,25588,27213,27349
Colfax,County,12925,14191,13750,12680
Curry,County,42207,45050,48376,50969
De Baca,County,2252,2240,2022,1825
Doña Ana,County,135510,174880,209241,213676
Eddy,County,48605,51633,53829,56395
Grant,County,27676,31004,29514,29096
Guadalupe,County,4156,4677,4687,4468
Harding,County,987,807,695,683
Hidalgo,County,5958,5930,4894,4560
Lea,County,55765,55528,64727,69999
Lincoln,County,12219,19374,20497,19706
Los Alamos,County,18115,18347,17950,17682
Luna,County,18110,24986,25095,24673
McKinley,County,60686,74795,71491,74098
Mora,County,4264,5178,4881,4592
Otero,County,51928,62195,63799,65082
Quay,County,10823,10088,9041,8501
Rio Arriba,County,34365,41171,40247,39777
Roosevelt,County,16702,18022,19846,19536
Sandoval,County,63319,90546,131563,137608
San Juan,County,91605,113812,130045,123785
San Miguel,County,25743,30089,29393,28239
Santa Fe,County,98928,129304,144171,148164
Sierra,County,9912,13261,11988,11325
Socorro,County,14764,18056,17864,17310
Taos,County,23118,29981,32940,33084
Torrance,County,10285,16894,16383,15611
Union,County,4124,4190,4551,4297
Valencia,County,45235,66169,76574,75817
New York,Federal State,17990778,18977026,19378112,19746227
Albany,County,292812,294601,304208,308171
Allegany,County,50470,49881,48946,47736
Bronx,County,1203789,1332244,1385108,1438159
Broome,County,212160,200415,200600,197349
Cattaraugus,County,84234,83874,80317,78600
Cayuga,County,82313,81910,80025,78823
Chautauqua,County,141895,139698,134905,132053
Chemung,County,95195,91119,88830,87770
Chenango,County,51768,51356,50479,49426
Clinton,County,85969,79882,82128,81632
Columbia,County,62982,63074,63096,62122
Cortland,County,48963,48704,49303,49024
Delaware,County,47352,47894,47989,46581
Dutchess,County,259462,280032,297448,296579
Erie,County,968584,950227,919064,922835
Essex,County,37152,38893,39372,38679
Franklin,County,46540,51110,51597,51262
Fulton,County,54191,55053,55531,54105
Genesee,County,60060,60548,60050,59162
Greene,County,44739,48021,49220,47967
Hamilton,County,5279,5376,4836,4715
Herkimer,County,65809,64502,64503,63744
Jefferson,County,110943,111716,116229,119103
Kings (Brooklyn),County,2300664,2465689,2504709,2621793
Lewis,County,26796,26946,27087,27220
Livingston,County,62372,64631,65250,64586
Madison,County,69166,69420,73440,72369
Monroe,County,713968,735328,744340,749857
Montgomery,County,51981,49637,50236,49779
Nassau,County,1287873,1334625,1339710,1358627
New York (Manhattan),County,1487536,1538096,1585873,1636268
Niagara,County,220756,219795,216477,213525
Oneida,County,250836,235516,234879,232871
Onondaga,County,468973,458326,467031,468196
Ontario,County,95101,100009,108105,109707
Orange,County,307571,341397,372813,376099
Orleans,County,41846,44184,42883,41984
Oswego,County,121785,122387,122107,120913
Otsego,County,60390,61692,62253,61128
Putnam,County,83941,95731,99750,99487
Queens,County,1951598,2229394,2230539,2321580
Rensselaer,County,154429,152553,159427,159774
Richmond (Staten Island),County,378977,443762,468730,473279
Rockland,County,265475,286794,311687,323866
Saratoga,County,181276,200626,219613,224921
Schenectady,County,149285,146652,154725,155735
Schoharie,County,31840,31488,32747,31566
Schuyler,County,18662,19188,18344,18479
Seneca,County,33683,33319,35244,34884
Steuben,County,99088,98681,98988,98394
St. Lawrence,County,111974,111922,111944,111400
Suffolk,County,1321339,1419379,1493346,1502968
Sullivan,County,69277,73885,77545,75943
Tioga,County,52337,51883,51125,49870
Tompkins,County,94097,96487,101595,104691
Ulster,County,165380,177726,182494,180445
Warren,County,59209,63263,65705,64973
Washington,County,59330,61032,63216,62372
Wayne,County,89123,93779,93762,92051
Westchester,County,874866,923621,949114,972634
Wyoming,County,42507,43462,42143,41188
Yates,County,22810,24591,25352,25208
North Carolina,Federal State,6632448,8046346,9535691,9943964
Alamance,County,108213,130750,151241,155792
Alexander,County,27544,33566,37193,37392
Alleghany,County,9590,10672,11155,10879
Anson,County,23474,25268,26948,25765
Ashe,County,22209,24394,27281,27126
Avery,County,14867,17149,17795,17773
Beaufort,County,42283,44916,47773,47585
Bertie,County,20388,19765,21293,20106
Bladen,County,28663,32252,35190,34657
Brunswick,County,50985,73121,107431,118836
Buncombe,County,174357,206365,238307,250539
Burke,County,75740,89163,90914,89486
Cabarrus,County,98935,131043,178182,192103
Caldwell,County,70709,77425,83029,81484
Camden,County,5904,6884,9980,10331
Carteret,County,52407,59334,66469,68811
Caswell,County,20662,23474,23719,23082
Catawba,County,118412,141700,154356,154534
Chatham,County,38979,49396,63494,68698
Cherokee,County,20170,24261,27444,27141
Chowan,County,13506,14522,14793,14572
Clay,County,7155,8778,10587,10581
Cleveland,County,84958,96129,98083,97076
Columbus,County,49587,54758,58098,56953
Craven,County,81812,91526,103505,104510
Cumberland,County,274713,302978,319431,326328
Currituck,County,13736,18179,23547,24976
Dare,County,22746,29959,33920,35104
Davidson,County,126688,147248,162878,164072
Davie,County,27859,34841,41222,41434
Duplin,County,39995,49054,58505,59882
Durham,County,181844,223270,269974,294460
Edgecombe,County,56692,55604,56551,54933
Forsyth,County,265855,306274,350670,365298
Franklin,County,36414,47284,60594,62860
Gaston,County,174769,190445,206083,211127
Gates,County,9305,10521,12186,11567
Graham,County,7196,7996,8861,8644
Granville,County,38341,48486,57532,58500
Greene,County,15384,18957,21362,21093
Guilford,County,347431,420848,488406,512119
Halifax,County,55516,57444,54691,52970
Harnett,County,67833,90978,114678,126666
Haywood,County,46948,54025,59036,59471
Henderson,County,69747,89184,106742,111149
Hertford,County,22317,22588,24658,24308
Hoke,County,22856,33708,46952,51611
Hyde,County,5411,5817,5810,5676
Iredell,County,93205,122631,159440,166675
Jackson,County,26835,33103,40271,40981
Johnston,County,81306,121998,168878,181423
Jones,County,9361,10311,10153,10076
Lee,County,41370,49196,57866,59662
Lenoir,County,57274,59636,59495,58485
Lincoln,County,50319,63810,78265,79829
Macon,County,23504,29802,33922,33875
Madison,County,16953,19612,20774,21157
Martin,County,25078,25549,24505,23454
McDowell,County,35681,42134,44996,44965
Mecklenburg,County,511211,695348,919666,1012539
Mitchell,County,14433,15687,15581,15311
Montgomery,County,23359,26797,27798,27395
Moore,County,59000,74772,88247,93077
Nash,County,76677,87378,95837,94357
New Hanover,County,120284,160315,202683,216298
Northampton,County,21004,22051,22098,20463
Onslow,County,149838,150418,177772,187589
Orange,County,93662,115589,133702,140420
Pamlico,County,11368,12896,13144,12948
Pasquotank,County,31298,34890,40661,39787
Pender,County,28855,41071,52201,56250
Perquimans,County,10447,11369,13453,13466
Person,County,30180,35603,39464,39132
Pitt,County,108480,133759,168148,175354
Polk,County,14458,18299,20510,20357
Randolph,County,106546,130503,141752,142778
Richmond,County,44511,46597,46639,45733
Robeson,County,105170,123170,134168,134760
Rockingham,County,86064,92018,93640,91696
Rowan,County,110605,130364,138442,138630
Rutherford,County,56956,62923,67809,66600
Sampson,County,47297,60157,63431,64050
Scotland,County,33763,35952,36157,35576
Stanly,County,51765,58092,60585,60600
Stokes,County,37224,44640,47401,46419
Surry,County,61704,71208,73673,72968
Swain,County,11268,12980,13981,14274
Transylvania,County,25520,29316,33090,33045
Tyrrell,County,3856,4143,4407,4115
Union,County,84210,123834,201307,218568
Vance,County,38892,42946,45419,44614
Wake,County,426311,627906,901018,998691
Warren,County,17265,19861,20975,20231
Washington,County,13997,13730,13218,12570
Watauga,County,36952,42684,51079,52560
Wayne,County,104666,113449,122623,124456
Wilkes,County,59393,65630,69340,68838
Wilson,County,66061,73810,81234,81401
Yadkin,County,30488,36352,38406,37792
Yancey,County,15419,17758,17818,17614
North Dakota,Federal State,638800,642237,672591,739482
Adams,County,3174,2593,2343,2384
Barnes,County,12545,11772,11066,11144
Benson,County,7198,6961,6660,6833
Billings,County,1108,888,783,901
Bottineau,County,8011,7156,6429,6650
Bowman,County,3596,3243,3151,3247
Burke,County,3002,2243,1968,2245
Burleigh,County,60131,69408,81308,90503
Cass,County,102874,123171,149778,167005
Cavalier,County,6064,4832,3993,3855
Dickey,County,6107,5768,5289,5150
Divide,County,2899,2283,2071,2432
Dunn,County,4005,3606,3536,4399
Eddy,County,2951,2756,2385,2377
Emmons,County,4830,4327,3550,3422
Foster,County,3983,3761,3343,3362
Golden Valley,County,2108,1925,1680,1825
Grand Forks,County,70683,66119,66861,70138
Grant,County,3549,2841,2394,2361
Griggs,County,3303,2754,2420,2319
Hettinger,County,3445,2715,2477,2660
Kidder,County,3332,2738,2435,2424
LaMoure,County,5383,4690,4139,4149
Logan,County,2847,2315,1990,1944
McHenry,County,6528,5983,5395,5988
McIntosh,County,4021,3388,2809,2801
McKenzie,County,6383,5738,6360,10996
McLean,County,10457,9346,8962,9578
Mercer,County,9808,8634,8424,8746
Morton,County,23700,25301,27471,29822
Mountrail,County,7021,6636,7673,9782
Nelson,County,4410,3706,3126,3045
Oliver,County,2381,2057,1846,1850
Pembina,County,9238,8620,7413,7128
Pierce,County,5052,4667,4357,4404
Ramsey,County,12681,12062,11451,11564
Ransom,County,5921,5896,5457,5446
Renville,County,3160,2612,2470,2587
Richland,County,18148,17992,16321,16432
Rolette,County,12772,13674,13937,14616
Sargent,County,4549,4362,3829,3931
Sheridan,County,2148,1711,1321,1326
Sioux,County,3761,4043,4153,4422
Slope,County,907,765,727,765
Stark,County,22832,22635,24199,30372
Steele,County,2420,2252,1975,1955
Stutsman,County,22241,21912,21100,21129
Towner,County,3627,2878,2246,2310
Traill,County,8752,8479,8121,8082
Walsh,County,13840,12375,11119,10970
Ward,County,57921,58799,61675,69384
Wells,County,5864,5095,4207,4192
Williams,County,21129,19754,22398,32130
Ohio,Federal State,10847115,11353336,11536725,11594163
Adams,County,25371,27303,28550,28129
Allen,County,109755,108464,106331,105040
Ashland,County,47507,52516,53139,53035
Ashtabula,County,99880,102681,101497,99175
Athens,County,59549,62193,64773,64713
Auglaize,County,44585,46230,45949,45841
Belmont,County,71074,70239,70400,69461
Brown,County,34966,42261,44846,44116
Butler,County,291479,332341,368130,374158
Carroll,County,26521,28822,28836,28187
Champaign,County,36019,38904,40097,39128
Clark,County,147538,144742,138333,136554
Clermont,County,150094,177322,197363,201560
Clinton,County,35444,40473,42037,41835
Columbiana,County,108276,112050,107841,105686
Coshocton,County,35427,36654,36901,36516
Crawford,County,47870,46909,43784,42480
Cuyahoga,County,1412140,1393871,1280109,1259828
Darke,County,53617,53313,52959,52196
Defiance,County,39350,39502,39035,38510
Delaware,County,66929,109974,174189,189113
Erie,County,76781,79623,77079,75828
Fairfield,County,103468,122943,146152,150381
Fayette,County,27466,28474,29030,28800
Franklin,County,961437,1068736,1163543,1231393
Fulton,County,38498,42051,42698,42580
Gallia,County,30954,31058,30934,30397
Geauga,County,81087,90935,93410,94295
Greene,County,136731,147931,161569,163820
Guernsey,County,39024,40813,40087,39590
Hamilton,County,866228,845289,802374,806631
Hancock,County,65536,71303,74782,75337
Hardin,County,31111,31966,32058,31796
Harrison,County,16085,15847,15864,15543
Henry,County,29108,29202,28215,27937
Highland,County,35728,40853,43589,43045
Hocking,County,25533,28263,29375,28725
Holmes,County,32849,38940,42366,43898
Huron,County,56238,59447,59626,58714
Jackson,County,30230,32653,33225,32748
Jefferson,County,80298,73886,69709,67694
Knox,County,47473,54482,60930,61167
Lake,County,215500,227482,230038,229230
Lawrence,County,61834,62330,62450,61623
Licking,County,128300,145699,166482,169390
Logan,County,42310,46002,45858,45507
Lorain,County,271126,284657,301356,304216
Lucas,County,462361,455093,441815,435286
Madison,County,37078,40210,43430,43918
Mahoning,County,264806,257588,238823,233204
Marion,County,64274,66198,66501,65720
Medina,County,122354,151096,172333,176029
Meigs,County,22987,23058,23771,23331
Mercer,County,39443,40936,40814,40831
Miami,County,93184,98899,102506,103900
Monroe,County,15497,15172,14642,14465
Montgomery,County,573809,559141,535141,533116
Morgan,County,14194,14947,15048,14843
Morrow,County,27749,31646,34827,35152
Muskingum,County,82068,84549,86074,85818
Noble,County,11336,14058,14645,14363
Ottawa,County,40029,40974,41434,41154
Paulding,County,20488,20297,19614,18989
Perry,County,31557,34052,36052,35812
Pickaway,County,48248,52728,55698,56876
Pike,County,24249,27628,28709,28256
Portage,County,142585,152126,161421,161882
Preble,County,40113,42340,42270,41586
Putnam,County,33819,34722,34499,34171
Richland,County,126137,128932,124475,121942
