,lt_x,lt_y,rb_x,rb_y,target
2011,19556137.2854,20931593.6543,20000639.6995,20204021.6367,0.0294546339255
2012,19543872.0316,20808779.1392,20199571.6199,20373502.8184,0.0293562692973
2013,19645806.8621,20820559.2202,20190970.1228,20081722.7374,0.0293543466151
2014,19543009.6698,20770806.7436,20107100.6484,20131475.214,0.029352028489
2015,19645806.8621,20890559.2202,20190970.1228,20151722.7374,0.0293453280596
2016,19649470.6187,20838260.3209,20093973.0329,20110688.3033,0.0293168818248
2017,19626336.7456,20940279.5708,20210440.2393,20148669.0535,0.0293044952224
2018,19573233.5321,20903610.1151,19983543.4528,20232005.1758,0.0292998800495
2019,19569618.056,20866652.7587,20220492.2622,20128962.5322,0.0292815758925
2020,19432817.8502,20686043.6347,20123959.1347,20309571.6563,0.0292777259635
2021,19590538.6983,20692112.4726,20246238.2866,20256836.1517,0.0292320296767
2022,19520538.6983,20785445.8059,20176238.2866,20350169.485,0.0291954733588
2023,19468451.8637,20856973.6171,20134991.7879,20325308.3405,0.0291932552755
2024,19573233.5321,20856943.4485,19983543.4528,20185338.5091,0.029169667816
2025,19562888.8975,20745008.4348,20180554.754,20157273.5228,0.0290706752597
2026,19562888.8975,20815008.4348,20180554.754,20227273.5228,0.02905645403
2027,19672803.952,20884926.9876,20117306.3662,20157354.97,0.0290293241451
2028,19585118.5303,20856973.6171,20251658.4546,20325308.3405,0.0289970216138
2029,19586222.2309,20791675.1014,20203888.0874,20203940.1895,0.028993781197
2030,19520538.6983,20808779.1392,20176238.2866,20373502.8184,0.0289838993836
2031,19696137.2854,20931593.6543,20140639.6995,20204021.6367,0.0289468037982
2032,19626137.2854,20931593.6543,20070639.6995,20204021.6367,0.0289391432792
2033,19689900.1987,20926943.4485,20100210.1195,20255338.5091,0.028938804031
2034,19590538.6983,20785445.8059,20246238.2866,20350169.485,0.0289305923981
2035,19540754.6813,20836524.9526,20156022.3036,20345757.005,0.0289270282164
2036,19563311.9433,20769069.9125,20133465.0416,20226545.3784,0.0288563204114
2037,19567205.365,20715445.8059,20222904.9533,20280169.485,0.028821785473
2038,19627752.2986,21020194.4775,20209024.6863,20068754.1468,0.0287939480207
2039,19655707.7053,20912910.5267,20134402.6129,20129371.4309,0.0287749254578
2040,19526151.1836,20662710.3013,20217292.468,20286238.3229,0.0287717345768
2041,19591313.8629,20842063.0845,20198796.4553,20153552.2064,0.0287707907098
2042,19544747.095,20814451.8524,20012029.8899,20181163.4385,0.0287381762817
2043,19520686.9634,20795063.3004,20269423.3549,20387218.6572,0.0287332530603
2044,19696137.2854,20861593.6543,20140639.6995,20134021.6367,0.0286519317846
2045,19592951.3894,20889986.092,20243825.5955,20152295.8656,0.028615600079
2046,19684747.095,20907785.1857,20152029.8899,20274496.7719,0.0285748106724
2047,19516222.2309,20885008.4348,20133888.0874,20297273.5228,0.0285679316551
2048,19549484.5169,20709376.968,20240625.8013,20332904.9896,0.0285667104113
2049,19572817.8502,20662710.3013,20263959.1347,20286238.3229,0.0285574880821
2050,19549484.5169,20756043.6347,20240625.8013,20379571.6563,0.0285469485922
2051,19493311.9433,20722403.2458,20063465.0416,20179878.7118,0.0285300097865
2052,19517421.3479,20836524.9526,20132688.9703,20345757.005,0.0285135390513
2053,19609978.61,20815736.5792,20180131.7083,20273212.0451,0.0284984902627
2054,19432817.8502,20779376.968,20123959.1347,20402904.9896,0.0284736451673
2055,19526151.1836,20709376.968,20217292.468,20332904.9896,0.0284674514377
2056,19585799.1851,20907613.6237,20250977.7998,20274668.3339,0.0284476164568
2057,19573233.5321,20810276.7818,19983543.4528,20138671.8425,0.0284120932165
2058,19549484.5169,20779376.968,20240625.8013,20402904.9896,0.028402274426
2059,19562465.8518,20884280.2903,20227644.4665,20251335.0006,0.0283782236503
2060,19541372.1433,20839550.4027,20062071.5082,20249398.2215,0.0283477920851
2061,19679041.0387,20959577.1934,20157735.9462,20176038.0975,0.0283426505046
2062,19586222.2309,20815008.4348,20203888.0874,20227273.5228,0.028331061439
2063,19622473.5287,20890559.2202,20167636.7895,20151722.7374,0.0282278110275
2064,19595276.9785,20794172.203,20101500.0064,20108109.7546,0.0280040438088
2065,19544747.095,20884451.8524,20012029.8899,20251163.4385,0.0279853702818
2066,19587421.3479,20719858.286,20202688.9703,20229090.3383,0.0279523276955
2067,19679041.0387,20889577.1934,20157735.9462,20106038.0975,0.0279472581592
2068,19655707.7053,20936243.8601,20134402.6129,20152704.7642,0.0279349424544
2069,19689900.1987,20856943.4485,20100210.1195,20185338.5091,0.0279110434741
2070,19474020.2967,20748396.6338,20222756.6882,20340551.9905,0.0278903098936
2071,19404020.2967,20795063.3004,20152756.6882,20387218.6572,0.0278512825523
2072,19520686.9634,20725063.3004,20269423.3549,20317218.6572,0.0278376503159
2073,19672803.952,20954926.9876,20117306.3662,20227354.97,0.0277863778769
2074,19586222.2309,20745008.4348,20203888.0874,20157273.5228,0.0276879197909
2075,19567205.365,20738779.1392,20222904.9533,20303502.8184,0.0276776555827
2076,19587421.3479,20836524.9526,20202688.9703,20345757.005,0.0276617165607
2077,19543872.0316,20738779.1392,20199571.6199,20303502.8184,0.0276350827105
2078,19567980.5296,20795396.4178,20175463.122,20106885.5398,0.0276058602284
2079,19665276.9785,20887505.5363,20171500.0064,20201443.088,0.0275304839752
2080,19618610.3119,20794172.203,20124833.3397,20108109.7546,0.0275201650807
2081,19571943.6452,20864172.203,20078166.673,20178109.7546,0.0274608371296
2082,19493217.8821,20826915.6526,20203559.1028,20355366.305,0.0274268593347
2083,19541372.1433,20816217.0694,20062071.5082,20226064.8882,0.0273783474074
2084,19567980.5296,20912063.0845,20175463.122,20223552.2064,0.0273755414712
2085,19599140.1954,20937225.8869,20144303.4562,20198389.404,0.0273710767276
2086,19633311.9433,20792403.2458,20203465.0416,20249878.7118,0.0273397738036
2087,19497205.365,20738779.1392,20152904.9533,20303502.8184,0.0273327685638
2088,19562888.8975,20838341.7681,20180554.754,20250606.8562,0.027308939448
